MODULE,LABEL,ADDRESS,ACCESS,UNITS,COMMENT
BAROMETER,KE_MAX_BARO_OFFSET_FOR_UPDATE,0000894A,c,kPa,Maximum calculated barometric pressure offset to allow baro update.
BAROMETER,KE_BARO_FILTER_COEFFICIENT,0000894C,c,Coefficient,Barometer value update rate lag filter time constant.
BAROMETER,KV_BARO_OFFSET_FACTOR,0000894E,c,Factor,Scaling factor used to correct the barometer offset value for altitude changes.
BAROMETER,KA_BARO_OFFSET,00008960,c,kPA,Sea level pressure offset to be added to the part throttle manifold pressure to correct the barometric pressure.
BRAKE_TORQUE_CONTROL,KE_TRANSFER_CASE_RATIO,00008AEC,c,Scaler_8,Transfer case gear ratio in 4WDLO for calibration application.
BRAKE_TORQUE_CONTROL,KE_DRIVELINE_EFFICIENCY,00008AEE,c,Scaler_1,Efficiency of transmission and axle gear multiplication for torque transfer.
BRAKE_TORQUE_CONTROL,KE_TCS_FAIL_TRQ_ALLOWED_FACTOR,00008AF0,c,Scaler 0-1,Scale factor applied to the Engine_Torque_Allowed parameterwhen traction control is known to be inactive.
BRAKE_TORQUE_CONTROL,KE_BTM_RPM_OVERSPEED_ENABLE_LO,00008AF2,c,RPM,"Once Brake Torque Management is enabled, engine speed must be at least this amount above desired idle speed to maintain BTM."
BRAKE_TORQUE_CONTROL,KE_BTM_RPM_OVERSPEED_ENABLE_HI,00008AF4,c,RPM,Current engine speed must be at least this amount above desired idle speed to initially enable brake torque management.
BRAKE_TORQUE_CONTROL,KE_BTM_TORQUE_HYSTERESIS,00008AF6,c,Foot Pounds,Hysteresis on the torque limit applied to prevent cycling in and out of limiting.
BRAKE_TORQUE_CONTROL,KE_LOOPS_BETWEEN_RAMP_STEPS,00008AF8,c,Counts,Number of loops to wait between increases in the ramp out.
BRAKE_TORQUE_CONTROL,KE_TORQUE_ALLOW_OFFSET,00008AFA,c,Foot Pounds,Torque offset below the maximum that will set the control target.
BRAKE_TORQUE_CONTROL,KE_TORQUE_RAMP,00008AFC,c,Foot Pounds,Step size of torque when ramping out of brake torque management.
BRAKE_TORQUE_CONTROL,KE_BTM_THROTTLE_OPEN,00008AFE,c,Percent,$00004442
BRAKE_TORQUE_CONTROL,KE_BTM_THROTTLE_CLOSED,00008B00,c,Percent,$00004443
BRAKE_TORQUE_CONTROL,KV_BRAKE_CAPACITY_VACUUM,00008B02,c,Ft_lbs_vs_kPa,This defines the maximum torque the vehicle brakes can absorb. It should be entered as an average torque for a single wheel.
BRAKE_TORQUE_CONTROL,KV_EFFECTIVE_GEAR_RATIO,00008B14,c,Ratio,$00004445
CONVERTER,KV_COT_INC_TEMPERATURE_FILTER_CO,00008B22,c,Multiplier 0-1,Filter used to predict current catalytic converter bed temperature when the predicted converter temperature is increasing.
CONVERTER,KV_COT_DEC_TEMPERATURE_FILTER_CO,00008B4C,c,Multiplier 0-1,Filter used to predict current catalytic converter bed temperature when the predicted converter temperature is decreasing.
CONVERTER,KV_COT_DFCO_TEMPERATURE_OFFSET,00008B76,c,Degrees_C,$000044D8
CONVERTER,KV_COT_EQ_RATIO_TEMP_OFFSET,00008B88,c,Degrees_C,$000044DA
CONVERTER,KV_COT_FFS_MULTIPLIER,00008BAA,c,Scaler 1,Multiplier to compensate the stabilized temperature for any fuel composition effects on exhaust temperatures
CONVERTER,KV_COT_INITIAL_TEMP_SOAK_MULT,00008BB4,c,Scaler_2,soak timer modifier for Converter temperature prediction
CONVERTER,KV_COT_RETARDED_SPARK_OFFSET,00008BC2,c,Degrees_C,$000044DC
CONVERTER,KV_COT_VEH_SPEED_TEMP_OFFSET,00008BD8,c,Degrees_C,A prediction of the difference in stabilized catalytic converterbed temperature relative to the speed of the vehicle.
CONVERTER,KE_COT_TEMPERATURE_COOL_THRESHOL,00008BEA,c,Degrees_C,$000044DE
CONVERTER,KE_COT_TEMPERATURE_INITIAL,00008BEC,c,Degrees_C_S,"If the coolant temperature is larger than this calibration, thenthe converter temperature is initialized to this calibration."
CONVERTER,KA_COT_TEMPERATURE_STOICH_STABLE,00008BEE,c,Degrees_C,A prediction of the stabilized catalytic converter bed .temperature based on air-fuel ratio.
CONVERTER,KE_COT_THROTTLE_OPENED,00008E64,c,Percent,Throttle position >= this allows immediate update OF catalytic converter temperature.
CONVERTER,KE_COT_THROTTLE_CLOSED,00008E66,c,Percent,Throttle position <= this causes airflow to determine timing of catalytic converter temperature update.
CONVERTER,KE_COT_AIRFLOW_DELTA,00008E68,c,gm/S,Airflow dropping >= this IN one seconds causes delay OF catalytic converter temperature update.
CONVERTER,KE_COT_TEMPERATURE_DELAY_TIME,00008E6A,c,Seconds,Overrun causes delay of this length in catalytic converter temperature update.
CONVERTER,KE_COT_EQ_RATIO_DEC_FILTER_LIMIT,00008E6C,c,Equiv_Ratio,$000044DF
CONVERTER,KE_COT_DEC_TEMP_FILTER_RICH_RATE,00008E6E,c,NONE 0-4,$000044E0
CONVERTER,KE_COT_HOT_DETERMINATION_ENABLE,00008E70,c,BOOLEAN,COT hot determination is activated IFF this is TRUE.
CONVERTER,KE_COT_HOT_TIME_THRESHOLD,00008E72,c,Seconds,"If the catalytic converter temperature is above KE_COT_Temperature_High for this time, then the converter is too high."
CONVERTER,KE_COT_1PERCENT_TIME_THRESHOLD,00008E74,c,Seconds,$000044E1
CONVERTER,KE_COT_1PERCENT_CYCLE_TIME,00008E76,c,Seconds_L,$000044E2
CONVERTER,KE_COT_TEMPERATURE_LOW,00008E7A,c,Degrees_C_S,The lowest catalytic converter temperature protection threshold.
CONVERTER,KE_COT_TEMPERATURE_MEDIUM,00008E7C,c,Degrees_C_S,The second catalytic converter temperature protection threshold.
CONVERTER,KE_COT_TEMPERATURE_HIGH,00008E7E,c,Degrees_C_S,The third catalytic converter temperature protection threshold.
CONVERTER,KE_COT_TEMPERATURE_EXTREME,00008E80,c,Degrees_C_S,The Highest catalytic converter temperature protection threshold.
CONVERTER,KE_COT_MIN_EQ_ALLOWED,00008E82,c,Equiv_Ratio_Type,Minimum amount of fueling that COT will try to deliver. Have this minimum help to get back to closed loop fuel sooner.
CONVERTER,KE_COT_MAX_EQ_ALLOWED,00008E84,c,Equiv_Ratio_Type,Maximum amount of authority the COT EQ offset can have.
CONVERTER,KV_COT_BARO_MULTIPLIER,00008E86,c,Mult_0_to_2,$000044E4
CONVERTER,KV_COT_INC_COEF_TEMP_DELTA_MULT,00008E90,c,Mult_0_to_1,Multiplier on the COT increasing filter coeff based on delta between COT stabilized and 1 second old converter temperature.
CONVERTER,KV_COT_EQ_RATIO_OFFSET,00008E9C,c,Equiv_Ratio_Type,???.
CCP,KE_CCP_COOLANT_TEMPERATURE,00008EBC,c,Degrees_C,Coolant Temperature threshold above which purge may beenabled
CCP,KE_CCP_VEHICLE_SPEED_FILTERED,00008EBE,c,MPH,Vehicle Speed threshold above which purge may be enabled
CCP,KE_CCP_MASS_AIRFLOW,00008EC0,c,Grams Per Second,Mass Airflow threshold above which purge may be enabled
CCP,KE_CCP_ENGINE_RUN_TIME,00008EC2,c,Seconds,Continuous Engine Run Time threshold above whichPurge may be enabled
CCP,KE_COOLANT_TEMPERATURE_STARTRUN,00008EC6,c,Degrees_C,Coolant Threshold for determining purge enable delay startfrom closed loop entry.
CCP,KE_COLD_START_CLOSED_LOOP_TIME,00008EC8,c,Seconds,Purge Enable Delay after going closed loop if a coldstart occurred.
CCP,KE_WARM_START_CLOSED_LOOP_TIME,00008ECA,c,Seconds,Purge Enable Delay after closed loop if a warm start occurred.
CCP,KE_CCP_COOLANT_STARTRUN,00008ECC,c,Degrees_C,Coolant Threshold for determining purge enable delay from closed loop or open loop fuel control if selected.
CCP,KE_CCP_COLD_OPEN_LOOP_TIME,00008ECE,c,Seconds,Purge Enable Delay after engine run if a cold startoccurred.
CCP,KE_CCP_WARM_OPEN_LOOP_TIME,00008ED0,c,Seconds,Purge Enable Delay after engine run if a warm startoccurred.
CCP,KE_CCP_OPEN_LOOP_PURGE_ENABLE,00008ED2,c,BOOLEAN,Bit selectable flag for purging when fuel control is in openloop. To be used primarily for exports without oxygensensors.
CCP,KE_CYLINDERS_ENABLED_ALLOW_CCP,00008ED3,c,,Number of cylinders that must be enabled to allowCanister Purge.
CCP,KE_CANISTER_PURGE_OXYGEN_INITIAL,00008ED4,c,Unitless,Initial Value of Oxygen Multiplier
CCP,KV_CANISTER_OXYGEN_VOLTAGE_HIGH,00008ED6,c,MilliVolts,High Oxygen Sensor Voltage threshold used to set the direction of Oxygen Purge Adjustment to decrease and the rate of learning.
CCP,KE_CCP_MIN_OXYGEN_ADJUST,00008EDA,c,Unitless,Minimum allowable value of the Canister_Purge_Oxygen_Adjustmultiplier.
CCP,KE_CCP_OPEN_LOOP_OXYGEN_ADJUST,00008EDC,c,Unitless 0-2,Default value of the Canister_Purge_Oxygen_Adjust factor whenpurge is being performed in open loop fuel control.
CCP,KE_CCP_SHORT_DELAY_RATE,00008EDE,c,Seconds,Short delay time between multiplier learns if oxygen voltage is high for a calibrated amount of time.
CCP,KE_CCP_LEARN_RATE_NORMAL,00008EE0,c,Seconds,Time delay between oxygen multiplier learns if the multiplier is increasing.
CCP,KE_CCP_LEARN_RATE_MULTIPLIER,00008EE2,c,Unitless,$00004430
CCP,KV_CANISTER_OXYGEN_VOLTAGE_LOW,00008EE4,c,Millivolts,Low Oxygen voltage threshold that is used to determinethe direction of the oxygen multiplier.
CCP,KA_CCP_OXYGEN_ADJUST_SIZE,00008EE8,c,Unitless,Step size for oxygen multiplier when the oxygen voltagehas not been high for a calibrated amount of time.
CCP,KV_CCP_OXYGEN_ADJUST_TIMED_SIZE,00008EF0,c,Unitless,Step size for oxygen multiplier when the oxygen voltagehas been high for a calibrated amount of time.
CCP,KE_CCP_CHOOSE_OXYGEN_DATA,00008EF4,c,Unitless,Choose what oxygen data to be used if no oxygen faultsare present.
CCP,KE_CCP_MAX_FLOW,00008EF6,c,GPS,Largest value in the KV_CCP_Max_Allowed_Purge_Flow table i.e. the maximum allowed purge flow at any manifold vacuum
CCP,KE_CCP_PRESSURE_HIGH,00008EF8,c,kPa,Manifold pressure upper threshold for enabling purge onceit has been disabled.
CCP,KE_CCP_PRESSURE_LOW,00008EFA,c,kPa,Manifold pressure lower threshold for disabling purge onceit has been enabled.
CCP,KE_CCP_VACUUM_HIGH,00008EFC,c,kPa,Manifold vacuum upper threshold for enabling purge onceit has been disabled.
CCP,KE_CCP_VACUUM_LOW,00008EFE,c,kPa,Manifold vacuum lower threshold for disabling purge onceit has been enabled.
CCP,KV_CCP_OXYGEN_VOLTAGE_HIGH_TIME,00008F00,c,Seconds,Time of which the oxygen voltage must remain high to use a short delay rate for multiplier learning
CCP,KV_CCP_MAX_ALLOWED_PURGE_FLOW,00008F22,c,GPS,Maximum allowed purge flow value as a function ofmanifold vacuum.
CCP,KV_CCP_BASE_DESIRED_PURGE_FLOW,00008F44,c,GPS,Determines the canister purge desired base flow
CCP,KA_CCP_MAX_OXYGEN_ADJUST,00008F86,c,Unitless,Maximum allowed value for oxygen multiplier
CCP,KE_CCP_OPEN_LOOP_BLM_ADJUST,00008FD2,c,Unitless 0-2,Default value of the BLM adjust factor whenpurge is being performed in open loop fuel control.
CCP,KE_CCP_MAX_BLM_SENSOR_ADJUST,00008FD4,c,Unitless,Minimum allowed BLM multiplier for canister purge.
CCP,KE_CCP_MIN_BLM_SENSOR_ADJUST,00008FD6,c,Unitless,
CCP,KV_CANISTER_BLM_HIGH_THRESHOLD,00008FD8,c,Unitless,BLM Threshold that must be exceeded to have BLMMultiplier to increase.
CCP,KE_CCP_INITIAL_BLM_ADJUST,00008FDC,c,Unitless,BLM purge learn multiplier initial value at powerup andstartrun.
CCP,KV_CANISTER_BLM_LOW_THRESHOLD,00008FDE,c,Unitless,BLM must be below this threshold to have BLMMultiplier to decrease.
CCP,KV_CCP_BLM_ADJUST_SIZE,00008FE2,c,Unitless,BLM Purge Learn Multiplier step size
CCP,KE_CANISTER_PURGE_CHOOSE_BLM,00008FE6,c,Unitless,Choose what BLM data is to be used if no closed loopresets are present.
CCP,KE_BLM_INITIAL_VALUE,00008FE8,c,Scaler_2,Value the BLM data will assume when Closed Loopreset for both banks occur
CCP,KE_CCP_PE_MULTIPLIER,00008FEA,c,Unitless 0-1,Power enrichment multiplier for CCP total adjust.
CCP,KE_CCP_COT_MULTIPLIER,00008FEC,c,Unitless 0-1,Converter Too Hot multiplier for CCP total adjust.
CCP,KE_HRP_HOLD_ACTIVE_TIME,00008FEE,c,Seconds,Amount of time HRP is held active before decay to zero.
CCP,KE_HRP_EXIT_DECAY_TIME,00008FF0,c,Seconds,HRP is decayed to zero in this amount of time.
CCP,KV_CCP_BASE_FLOW_OFF_IDLE_MAF,00008FF2,c,GPS,This is the calibrated Base Flow Off Idle based on Mass Airflow
CCP,KV_CCP_BASE_FLOW_IDLE_MAF,00009034,c,GPS,Calibrated Base Flow Idle based on Mass Airflow
CCP,KV_CANISTER_PURGE_DUTY_CYCLE,0000904A,c,Percent,Establishes the nonignition voltage limited canister purge duty cycle.
CCP,KE_CCP_DUTY_CYCLE_CHANGE_LIMIT,00009146,c,Percent,"Maximum delta the purge solenoid duty cycle can change eachloop by. If change exceeds this limit, the new value isfiltered in."
CCP,KE_CCP_VEHICLE_SPEED_THRESHOLD,00009148,c,MPH,Speed at which the CCP filter coefficient decides to use thehigh speed coefficient table or the low speed coefficienttable.
CCP,KV_CCP_LOW_SPEED_CCP_CLOSING_COE,0000914A,c,Coeff.,Filter coefficient based on a low vehicle speed and massairflow Calibration.
CCP,KV_CCP_HIGH_SPEED_CCP_CLOSING_CO,0000915C,c,Coeff.,Filter coefficient based on a high vehicle speed and massairflow Calibration.
CCP,KV_CCP_LOW_SPEED_CCP_OPENING_COE,0000916E,c,Coeff.,Filter coefficient based on a low vehicle speed and massairflow Calibration.
CCP,KV_CCP_HIGH_SPEED_CCP_OPENING_CO,00009180,c,Coeff.,Filter coefficient based on a high vehicle speed and massairflow Calibration.
CCP,KV_CCP_DUTY_CYCLE_MINIMUM,00009192,c,Percent,Minimum allowed canister purge duty cycle.
CCP,KV_CCP_VACUUM_MULTIPLIER,000091B0,c,Unitless,Canister Purge compensation for Manifold Vacuum.
CCP,KE_VENT_VALVE_STRIKE_CYCLE_PERIO,000091DC,c,Seconds,Period for each extra close-open cycle of vent valve on open-to-closed transitions.
CCP,KE_VENT_VALVE_STRIKE_CYCLE_LIMIT,000091DE,c,Unitless,Number of extra close-open cycles of vent valve on open-to-closed transitions.
CCP,KE_CCP_TPS_LOW_FOR_IDLE,000091E0,c,Percent,Lower threshold of throttle position to disable purge.
CCP,KE_CCP_TPS_HIGH_FOR_IDLE,000091E2,c,Percent,Upper threshold of throttle position to re-enable purge.
CCP,KV_PURGE_VEHICLE_SPEED_HYST_HIGH,000091E4,c,MPH,Upper threshold of vehicle speed which will re-enable purge.
CCP,KV_PURGE_VEHICLE_SPEED_HYST_LOW,000091E8,c,MPH,Lower threshold of vehicle speed which will disable purge.
CCP,KE_IDLE_PURGE_PWRUP_IAT_THRESH,000091EC,c,Degrees_C,Induction air temperature threshold above which is deemed warm enough to not delay idle purge at all.
CCP,KE_IDLE_PURGE_PWRUP_COOL_THRESH,000091EE,c,Degrees_C,$0000443F
CCP,KE_IDLE_PURGE_WARM_DELAY_TIME,000091F0,c,Seconds_L,Calibration time to delay purging if delay is desired and conditions are relatively warm.
CCP,KV_IDLE_PURGE_COLD_DELAY_TIME,000091F4,c,Seconds_L,Calibration time to delay purging if delay is desiredand conditions are relatively cold.
CCP,KE_HRP_MIN_SOAK_TIMER_TO_ENABLE,00009234,c,Seconds_L,Disable hot restart purge mode if engine has not soaked for atleast this amount of time.
CCP,KE_HRP_MAX_SOAK_TIMER_TO_DISABLE,00009238,c,Seconds_L,Disable hot restart purge mode if engine has soaked for more than this time.
CCP,KE_HRP_MIN_PERCENTAGE_ETHANOL,0000923C,c,Percent,$00004440
CCP,KE_HRP_ENGINE_OIL_TEMPERATURE,0000923E,c,Degrees_C,Enable hot restart purge mode if estimated oil temperature is greater than this value + other conditions must be satisfied.
CCP,KE_HRP_COOLANT_TEMPERATURE,00009240,c,Degrees_C,Enable hot restart purge mode if coolant temperature is greater than this value + other conditions must be satisfied.
CCP,KE_HRP_INDUCTION_AIR_TEMPERATURE,00009242,c,Degrees_C,Enable hot restart purge mode if induction air temperature is greater than this value + other conditions must be satisfied.
CCP,KE_HRP_BLM_ADJUST_LIMIT,00009244,c,Scaler 0-2,Enable hot restart purge mode if canister purge BLM adjust is <= this value + other conditions must be satisfied.
CCP,KE_HRP_PLM_LIMIT,00009246,c,Scaler 0-2,Enable hot restart purge mode if either Purge Learn Multiplier (Bank1/2) is <= this value + other conditions must be satisfied.
CCP,KE_HRP_IDLE_BLM_LIMIT,00009248,c,Scaler 0-2,$00004441
CCP,KA_HRP_PURGE_FLOW,0000924A,c,Gram_Per_Second,IMPORTANT: Remember to ramp out. Purge flow based on engine run time and vacuum when hot restart purge mode is active.
CCP,KE_CCP_MODE_TPS_LOW,00009292,c,Percent,Lower threshold of throttle position hysteresis for CCP Mode.
CCP,KE_CCP_MODE_TPS_HIGH,00009294,c,Percent,Upper threshold of throttle position hysteresis for CCP Mode.
CCP,KE_CCP_MODE_VSS_LOW,00009296,c,MPH,Lower threshold of vehicle speed hysteresis for CCP Mode.
CCP,KE_CCP_MODE_VSS_HIGH,00009298,c,MPH,Upper threshold of vehicle speed hysteresis for CCP Mode.
CCP,KE_CCP_REDUCTION_INTEGRAL,0000929A,c,Grams,Volume of purge flow which must accumulate before flow reduction can start
CCP,KE_CCP_BLM_REDUCTION_DELTA,0000929E,c,Scaler_2,Delta limit allowed between purge and non-purge fuel control cells.
CCP,KE_CCP_FLOW_REDUCTION_HYST_TIME,000092A0,c,Seconds,Hysteresis time for flow reduction mode.
CCP,KE_CCP_REDUCTION_LIMIT,000092A2,c,Percent,Maximum allowed canister purge duty cycle during purge reduction.
CRUIS_CONTROL,KE_LOW_SPEED_INHIBIT,000092A4,c,MPH,Filtered vehicle speed below which transitional cruisemodes can not be established
CRUIS_CONTROL,KE_HIGH_SPEED_INHIBIT,000092A6,c,MPH,Filtered vehicle speed above which transitional cruisemodes can not be established
CRUIS_CONTROL,KE_CRUISE_INTEGRATOR_HIGH,000092A8,c,MPH,Integrator maximum value while cruise is engaged
CRUIS_CONTROL,KE_CRUISE_INTEGRATOR_LOW,000092AA,c,MPH,Integrator minimum value while cruise is engaged
CRUIS_CONTROL,KE_CRUISE_POWER_LIMIT,000092AC,c,Percent,Maximum desired power that cruise can request
CRUIS_CONTROL,KE_HYSTERESIS,000092AE,c,MPH,Hysteresis constant
CRUIS_CONTROL,KE_CRUISE_INTEGRATOR_GAIN,000092B0,c,Scaler 0-1,Integrator gain when not in Resume or Accel modes.
CRUIS_CONTROL,KE_SCHEDULED_ACCEL_GAIN_OVER,000092B2,c,MPH_PER_SECOND,Overspeed scheduled acceleration rate gain
CRUIS_CONTROL,KE_SCHEDULED_ACCEL_GAIN_UNDER,000092B4,c,MPH_PER_SECOND,Underspeed scheduled acceleration rate gain
CRUIS_CONTROL,KE_LOCKUP_CLAMP_HIGH,000092B6,c,MPH,The high limit that the Lockup_Integrator is clamped to
CRUIS_CONTROL,KE_LOCKUP_CLAMP_LOW,000092B8,c,MPH,The low limit that the Lockup_Integrator is clamped to
CRUIS_CONTROL,KE_LOCKUP_INT_FILTER,000092BA,c,Seconds,Filter coefficient for the lockup integrator for the cruisecontrol algorithm
CRUIS_CONTROL,KE_LOCKUP_POWER_LIMIT,000092BC,c,Percent,The percentage of desired power above which theLockup_Integrator should not be updated.
CRUIS_CONTROL,KE_CRUISE_VEH_SPEED_DELTA_HIGH,000092BE,c,MPH per 100ms,Acceleration error minimum value and maximum integratordecrement per 100ms
CRUIS_CONTROL,KE_CRUISE_VEH_SPEED_DELTA_LOW,000092C0,c,MPH per 100ms,Acceleration error maximum value and maximum integratorincrement per 100ms
CRUIS_CONTROL,KE_CRUISE_GEAR_COMP_OFFSET,000092C2,c,MPH,DC offset to gear compensation term for cruise control
CRUIS_CONTROL,KE_CRUISE_GEAR_RAMP_IN,000092C4,c,Seconds,Length of time over which the gear compensation termfor cruise control will be ramped in.
CRUIS_CONTROL,KE_CRUISE_GEAR_RAMP_OUT,000092C6,c,MPH,$00004419
CRUIS_CONTROL,KE_CRUISE_GEAR_COMPENSATION,000092C8,c,Gear 1st to 6th,"Gear to be compensated for, in the cruise control algorithm- normally highest gear in a manual vehicle."
CRUIS_CONTROL,KV_CRUISE_BARO_COMPENSATION,000092CA,c,Scaler,Adjusts the cruise desired power to compensate for ambientpressure.
CRUIS_CONTROL,KV_GAIN_TABLE,000092D4,c,Percent,"Effective Speed Error vs Cruise Desired Power, Gain Table 0"
CRUIS_CONTROL,KV_HIGH_DECEL_RATE,000092FC,c,MPH_PER_SECOND_S,The deceleration rate below which a cruise disengagewill be performed
CRUIS_CONTROL,KV_HIGH_ACCEL_RATE,00009314,c,MPH_PER_SECOND,The accel rate above which a cruise disengagewill be performed
CRUIS_CONTROL,KV_UNDER_SCHEDULE_DISENGAGE,0000932C,c,MPH_S,Speed error as a function of vehicle speed below whichcruise will be disengaged
CRUIS_CONTROL,KV_VARIABLE_GAIN_WITH_SPEED,00009344,c,Scaler,$00004420
CRUIS_CONTROL,KV_CRUISE_GEAR_COMP_GAIN,0000935C,c,Scaler,Integrator multiplier used for gear compensation for cruisecontrol.
CRUIS_CONTROL,KV_VELOCITY_COMPENSATION,00009374,c,MPH,
CRUIS_CONTROL,KE_CRUISE_VEH_ACCEL_FILTER,0000938C,c,Seconds,Filter coefficient for vehicle acceleration for the cruisecontrol algorithm
CRUIS_CONTROL,KE_CRUISE_VEH_SPEED_FILTER,0000938E,c,Seconds,Filter coefficient for vehicle speed for the cruise controlalgorithm
CRUIS_CONTROL,KE_HIGH_SPEED_DISENGAGE,00009390,c,MPH,Maximum allowed cruise speed cruise disengage
CRUIS_CONTROL,KE_LOW_SPEED_DISENGAGE,00009392,c,MPH,Minimum allowed cruise speed cruise disengage
CRUIS_CONTROL,KE_OVERSPEED_DISENGAGE,00009394,c,MPH,Maximum overspeed value allowed without a cruise disengage
CRUIS_CONTROL,KE_PERFORM_BRK_OR_CLUTCH_TEST,00009396,c,BOOLEAN,"Brake before cruise security option. If TRUE, the brakeinput must be asserted before cruise can be enabled"
CRUIS_CONTROL,KE_CRUISE_EFF_SPD_ERROR_MAX,00009398,c,MPH,Maximum value effective speed error can be.
CRUIS_MANAGE,KE_TAP_UP_VS_ACCEL_TIME,0000939A,c,Seconds,$000043FF
CRUIS_MANAGE,KE_ACCEL_TERMINATION_OVERSHOOT,0000939C,c,MPH,$00004401
CRUIS_MANAGE,KE_ACCEL_COMP_R_A,0000939E,c,Scaler,Calibration used to scale vehicle acceleration into Demand Register during a resume.
CRUIS_MANAGE,KE_RESUME_IGNORE_RA_TIME,000093A0,c,Seconds,$00004403
CRUIS_MANAGE,KE_RESUME_VS_ACCEL_TIME,000093A2,c,Seconds,$00004405
CRUIS_MANAGE,KE_CRUISE_SET_TIME,000093A4,c,Seconds,The minimum amount of time the S/C switch must be depressedin order to move to engaged upon the release of the switch.
CRUIS_MANAGE,KE_CRUISE_SWITCH_FAIL_TIME,000093A6,c,Seconds,"If S/C or R/A switch is continuously depressed for greaterthan this amount of time, diagnostic P0567/P0568 will befailed."
CRUIS_MANAGE,KE_CRUISE_SWITCH_PASS_TIME,000093A8,c,Seconds,$00004407
CRUIS_MANAGE,KE_ACCEL_COMP_S_C,000093AA,c,Scaler,Calibration used to scale vehicle acceleration into Demand Register during a set.
CRUIS_MANAGE,KE_TAP_DOWN_TIMEOUT,000093AC,c,Seconds,$00004408
CRUIS_MANAGE,KE_TAP_DOWN_SPEED_HIGH,000093AE,c,MPH,$0000440A
